wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q4520550,Samir Sharifov,Samir Sharifov,male,1961-09-07,11,https://nk.gov.az/en/page/56/,2021-07-30,Q100593128,Minister of Finance,2006-04-18,Q4520550-0bf23ca2-4280-8ac8-edd9-868b3688f294
Q4533449,Yagub Eyyubov,Yaqub Eyyubov,male,1945-10-24,11,https://nk.gov.az/en/page/56/,2021-07-31,Q107725193,First Deputy Prime Minister,2003-02-13,Q4533449-2647E713-1015-4F30-89CE-7C9BC0405014
Q47773089,Rashad Nabiyev,Rashad Nabiyev,male,1977-08-26,11,https://nk.gov.az/en/page/56/,2021-07-31,Q107722646,"Minister of Transport, Communications and High Technologies",2021-01-25,Q47773089-2C53ED68-F5C2-4F9D-A9B8-5D107156EE94
Q4802771,Arzu Rahimov,Arzu Rahimov,male,1964-10-01,11,https://nk.gov.az/en/page/56/,2021-07-30,Q107709350,Chief of the State Mobilization and Conscription Service,2012-02-13,Q4802771-B2F8F86D-BECC-41ED-A350-6C76A8662AC9
Q5506881,Fuad Muradov,Fuad Muradov,male,1979-07-22,11,https://nk.gov.az/en/page/56/,2021-07-30,Q107709341,Chairman of the State Committee on Diaspora Affairs,2018-04-23,Q5506881-D1206DCB-AD20-4305-97A0-E57BE2533263
Q55199625,Parviz Shahbazov,Parviz Shahbazov,male,1969-11-24,11,https://nk.gov.az/en/page/56/,2021-07-30,Q107709254,Minister of Energy,2017-10-12,Q55199625-538D2B3C-3E75-4ADD-80BE-F10E828C5A3B
Q55200119,Farid Gayibov,Farid Gayibov,male,1979-04-24,11,https://nk.gov.az/en/page/56/,2022-05-22,Q106670796,Minister of Youth and Sport,2021-09-07,Q55200119-ab8cb54d-443e-5040-ae1c-61bd57b0467a
Q55200630,Goshgar Tahmazli,Goshgar Tahmazli,male,1970-05-29,11,https://nk.gov.az/en/page/56/,2021-07-30,Q107709331,Chairman of the Food Safety Agency,2017-12-25,Q55200630-B296200A-A898-4CCB-ACC4-461A330DFD38
Q55202170,Sahil Babayev,Sahil Babayev,male,1980-01-01,9,https://nk.gov.az/en/page/56/,2021-08-07,Q107722632,Minister of Labor and Social Protection of Population,2018-04-21,Q55202170-C98B5014-8071-48F6-B9FF-19F0B146E81F
Q55202229,Fuad Naghiyev,Fuad Naghiyev,male,1975-07-22,11,https://nk.gov.az/en/page/56/,2021-07-30,Q107709336,Chairman of the State Tourism Agency,2018-04-23,Q55202229-BD37ADA2-2166-4CE1-907F-39C5448D6208
Q64739163,Ali Naqiyev,Ali Naghiyev,male,1958-11-08,11,https://nk.gov.az/en/page/56/,2021-07-30,Q101520344,Chief of the State Security Service,2019-06-20,Q64739163-540682AE-E7F5-4573-882A-92F313CE221D
Q64752976,Vilayat Eyvazov,Vilayet Eyvazov,male,1968-06-28,11,https://nk.gov.az/en/page/56/,2021-07-30,Q86531961,Minister of Internal Affairs,2019-06-20,Q64752976-c62d988d-46e9-6723-12e2-3623e2953261
Q6584988,Mukhtar Babayev,Muxtar Babayev,male,1967-10-16,11,https://nk.gov.az/en/page/56/,2021-07-30,Q107709268,Minister of Ecology and Natural Resources,2018-04-23,Q6584988-5E5235D7-8BBF-48D7-8E90-628ADAB22E9E
Q81409395,Anar Quliyev,Anar Guliyev,male,1977-01-01,9,https://nk.gov.az/en/page/56/,2021-07-31,Q107725289,Chairman of the State Urban Planning and Architecture Committee,2020-01-08,Q81409395-CB201FD0-158C-45DF-AD17-F06A9E259859
Q97698132,Anar Karimov,Anar Karimov,male,1977-06-03,11,https://nk.gov.az/en/page/56/,2021-07-30,Q106975479,Minister of Culture,2021-01-05,Q97698132-4a1703a3-426e-7a20-0f47-83967e911cea
Q97715003,Emin Amrullayev,Emin Amrullayev,male,1982-12-30,11,https://nk.gov.az/en/page/56/,2021-07-29,Q107703906,Minister of Education,2020-07-27,Q97715003-B79BA48F-DD5F-4188-94DA-48013F14B0E1
